query_id,text,hours,start_lat,start_lon,start_raw,interests_set
Q0779,3 часа. От ул. Моховая. Ищу природные ландшафты и овраги.,3.0,56.325213,44.0144439,3 часа. От ул. Моховая. Ищу природные ландшафты и овраги.,[]
Q0780,Нахожусь на ул. Новосельская. 2 часа. Просто прогулка по частному сектору.,2.0,56.325213,44.0144439,Нахожусь на ул. Новосельская. 2 часа. Просто прогулка по частному сектору.,"[""park""]"
Q0781,1.5 часа. От ул. Овражная. Хочу посмотреть на овраг и виды с него.,1.5,56.325213,44.0144439,1.5 часа. От ул. Овражная. Хочу посмотреть на овраг и виды с него.,[]
Q0782,2 часа. От ул. Покровского. Ищу исторические места.,2.0,56.325213,44.0144439,2 часа. От ул. Покровского. Ищу исторические места.,[]
Q0783,У меня 1 час. Я на ул. Рыбинская. Есть ли тут выход к воде?,1.0,56.325213,44.0144439,У меня 1 час. Я на ул. Рыбинская. Есть ли тут выход к воде?,[]
Q0784,"3 часа. От ул. Сестер Рукавишниковых. Ищу места, связанные с благотворительностью.",3.0,56.325213,44.0144439,"3 часа. От ул. Сестер Рукавишниковых. Ищу места, связанные с благотворительностью.",[]
Q0785,"Нахожусь на 56.290, 44.030. 2 часа. Ищу стрит-арт.",2.0,56.29,44.03,"56.29,44.03",[]
Q0786,1.5 часа. От ул. Тобольская. Просто прогулка.,1.5,56.325213,44.0144439,1.5 часа. От ул. Тобольская. Просто прогулка.,"[""park""]"
Q0787,2 часа. От ул. Уральская. Ищу что-то 'уральское' в архитектуре.,2.0,56.325213,44.0144439,2 часа. От ул. Уральская. Ищу что-то 'уральское' в архитектуре.,[]
Q0788,У меня 1 час. Я у школы №44 на ул. Штеменко. Куда сходить с ребенком?,1.0,56.325213,44.0144439,У меня 1 час. Я у школы №44 на ул. Штеменко. Куда сходить с ребенком?,[]
Q0789,3 часа. От ул. Чукотская. Ищу самые отдаленные и тихие уголки района.,3.0,56.325213,44.0144439,3 часа. От ул. Чукотская. Ищу самые отдаленные и тихие уголки района.,[]
Q0790,Нахожусь на ул. Электровозная. 2 часа. Интересует история железной дороги.,2.0,56.325213,44.0144439,Нахожусь на ул. Электровозная. 2 часа. Интересует история железной дороги.,[]
Q0791,1.5 часа. От ул. Яблоневая. 'Фруктовый' маршрут по садам и паркам.,1.5,56.325213,44.0144439,1.5 часа. От ул. Яблоневая. 'Фруктовый' маршрут по садам и паркам.,[]
Q0792,"2 часа. От ул. Ванеева, 100. Ищу интересные дворы и детские площадки.",2.0,56.325213,44.0144439,"2 часа. От ул. Ванеева, 100. Ищу интересные дворы и детские площадки.",[]
Q0793,У меня 1 час. Я у Оперного театра. Нужна быстрая прогулка по скверу.,1.0,,,У меня 1 час. Я у Оперного театра. Нужна быстрая прогулка по скверу.,"[""park""]"
Q0794,"3 часа. От ул. Белинского, 50. Хочу дойти до центра, избегая шумных улиц.",3.0,56.325213,44.0144439,"3 часа. От ул. Белинского, 50. Хочу дойти до центра, избегая шумных улиц.",[]
Q0795,"Нахожусь на 56.285, 44.015. 2 часа. Ищу места для фотосессии.",2.0,56.285,44.015,"56.285,44.015",[]
Q0796,"1.5 часа. От ул. Рокоссовского, 8. Ищу памятники, посвященные ВОВ.",1.5,56.325213,44.0144439,"1.5 часа. От ул. Рокоссовского, 8. Ищу памятники, посвященные ВОВ.",[]
Q0797,"2 часа. От ул. Кузнечихинская, 50. Ищу старые деревянные дома.",2.0,56.325213,44.0144439,"2 часа. От ул. Кузнечихинская, 50. Ищу старые деревянные дома.",[]
Q0798,У меня 1 час. Я у 'Пятерочки' на пл. Советской. Куда сходить после магазина?,1.0,56.3240676,44.0005071,У меня 1 час. Я у 'Пятерочки' на пл. Советской. Куда сходить после магазина?,[]
Q0799,"3 часа. От ул. Надежды Сусловой, 20. Хочу исследовать лесопарковую зону.",3.0,56.325213,44.0144439,"3 часа. От ул. Надежды Сусловой, 20. Хочу исследовать лесопарковую зону.",[]
Q0800,"Нахожусь на пр. Гагарина, 100. 2 часа. Ищу кофейню с хорошим видом.",2.0,56.2536426,43.8175953,"Нахожусь на пр. Гагарина, 100. 2 часа. Ищу кофейню с хорошим видом.",[]
Q0801,"1.5 часа. От ул. Ивлиева, 10. Просто вечерняя прогулка.",1.5,56.325213,44.0144439,"1.5 часа. От ул. Ивлиева, 10. Просто вечерняя прогулка.","[""park""]"
Q0802,"2 часа. От ул. Богородского, 5. Ищу необычные архитектурные решения в спальном районе.",2.0,56.325213,44.0144439,"2 часа. От ул. Богородского, 5. Ищу необычные архитектурные решения в спальном районе.",[]
Q0803,"У меня 1 час. Я на ул. Бекетова, 30. Нужна быстрая прогулка, чтобы размяться.",1.0,56.325213,44.0144439,"У меня 1 час. Я на ул. Бекетова, 30. Нужна быстрая прогулка, чтобы размяться.","[""park""]"
Q0804,"3 часа. От ул. Ванеева, 1. Хочу увидеть контраст между началом и концом улицы.",3.0,56.325213,44.0144439,"3 часа. От ул. Ванеева, 1. Хочу увидеть контраст между началом и концом улицы.",[]
Q0805,"Нахожусь на 56.300, 44.020. 2 часа. Ищу тихие места для чтения на скамейке.",2.0,56.3,44.02,"56.3,44.02",[]
Q0806,"1.5 часа. От ул. Артельная, 15. Ищу старые промышленные постройки.",1.5,56.325213,44.0144439,"1.5 часа. От ул. Артельная, 15. Ищу старые промышленные постройки.",[]
Q0807,"2 часа. От ул. Республиканская, 25. Ищу самые ухоженные и красивые дворы.",2.0,56.325213,44.0144439,"2 часа. От ул. Республиканская, 25. Ищу самые ухоженные и красивые дворы.",[]
Q0808,У меня 1 час. Я у парка Пушкина. Нужен маршрут по самым красивым аллеям.,1.0,,,У меня 1 час. Я у парка Пушкина. Нужен маршрут по самым красивым аллеям.,"[""park""]"
Q0809,"3 часа. От ул. Ошарская, 100. Хочу дойти до набережной Федоровского пешком.",3.0,56.325213,44.0144439,"3 часа. От ул. Ошарская, 100. Хочу дойти до набережной Федоровского пешком.","[""park"", ""view""]"
Q0810,"Нахожусь на ул. Полтавская, 35. 2 часа. Ищу исторические здания и памятники.",2.0,56.325213,44.0144439,"Нахожусь на ул. Полтавская, 35. 2 часа. Ищу исторические здания и памятники.",[]
Q0811,"1.5 часа. От ул. Козицкого, 3. Ищу уютную кофейню в этом районе.",1.5,56.325213,44.0144439,"1.5 часа. От ул. Козицкого, 3. Ищу уютную кофейню в этом районе.",[]
Q0812,"2 часа. От ул. Шишкова, 5. Ищу смотровые площадки с видом на заводы.",2.0,56.325213,44.0144439,"2 часа. От ул. Шишкова, 5. Ищу смотровые площадки с видом на заводы.",[]
Q0813,"У меня 1 час. Я на ул. Тверская, 20. Просто прогулка по частному сектору.",1.0,56.325213,44.0144439,"У меня 1 час. Я на ул. Тверская, 20. Просто прогулка по частному сектору.","[""park""]"
Q0814,"3 часа. От ул. Генерала Ивлиева, 1. Хочу исследовать весь микрорайон Кузнечиха.",3.0,56.325213,44.0144439,"3 часа. От ул. Генерала Ивлиева, 1. Хочу исследовать весь микрорайон Кузнечиха.",[]
Q0815,"Нахожусь на 56.283, 44.035. 2 часа. Нужен маршрут по Щелоковскому хутору.",2.0,56.283,44.035,"56.283,44.035",[]
Q0816,"1.5 часа. От ул. Адмирала Васюнина, 10. Ищу интересные детские площадки.",1.5,56.325213,44.0144439,"1.5 часа. От ул. Адмирала Васюнина, 10. Ищу интересные детские площадки.",[]
Q0817,"2 часа. От ул. Ванеева, 229. Ищу стрит-арт и современные граффити.",2.0,56.325213,44.0144439,"2 часа. От ул. Ванеева, 229. Ищу стрит-арт и современные граффити.","[""street_art""]"
Q0818,У меня 1 час. Я на пл. Советской. Что самое интересное можно увидеть в радиусе 1 км?,1.0,56.3240676,44.0005071,У меня 1 час. Я на пл. Советской. Что самое интересное можно увидеть в радиусе 1 км?,[]
Q0819,"3 часа. От ул. Бекетова, 1. Хочу пройти всю улицу и посмотреть, как она меняется.",3.0,56.325213,44.0144439,"3 часа. От ул. Бекетова, 1. Хочу пройти всю улицу и посмотреть, как она меняется.",[]
Q0820,"Нахожусь на пр. Гагарина, 23 (ННГУ). 2 часа. Ищу места, связанные с наукой и образованием.",2.0,56.2536426,43.8175953,"Нахожусь на пр. Гагарина, 23 (ННГУ). 2 часа. Ищу места, связанные с наукой и образованием.",[]
Q0821,"1.5 часа. От ул. Рокоссовского, 15. Ищу тихие места для прогулки с коляской.",1.5,56.325213,44.0144439,"1.5 часа. От ул. Рокоссовского, 15. Ищу тихие места для прогулки с коляской.","[""park""]"
Q0822,"2 часа. От ул. Кузнечихинская, 100. Ищу красивые виды на город с высоты.",2.0,56.325213,44.0144439,"2 часа. От ул. Кузнечихинская, 100. Ищу красивые виды на город с высоты.",[]
Q0823,У меня 1 час. Я у поликлиники №50 на ул. Ванеева. Нужна успокаивающая прогулка.,1.0,56.325213,44.0144439,У меня 1 час. Я у поликлиники №50 на ул. Ванеева. Нужна успокаивающая прогулка.,"[""park""]"
Q0824,"3 часа. От ул. Надежды Сусловой, 1. Хочу найти все озера на Щелоковском хуторе.",3.0,56.325213,44.0144439,"3 часа. От ул. Надежды Сусловой, 1. Хочу найти все озера на Щелоковском хуторе.",[]
Q0825,"Нахожусь на 56.295, 44.005. 2 часа. Ищу сталинскую архитектуру и памятники.",2.0,56.295,44.005,"56.295,44.005",[]
Q0826,"1.5 часа. От ул. Ивлиева, 35. Ищу необычные дворы и 'народное' творчество.",1.5,56.325213,44.0144439,"1.5 часа. От ул. Ивлиева, 35. Ищу необычные дворы и 'народное' творчество.",[]
Q0827,"2 часа. От ул. Богородского, 1. Ищу кофейню, где можно посидеть на веранде.",2.0,56.325213,44.0144439,"2 часа. От ул. Богородского, 1. Ищу кофейню, где можно посидеть на веранде.",[]
Q0828,"У меня 1 час. Я на ул. Бекетова, 70. Нужна быстрая пробежка по окрестностям.",1.0,56.325213,44.0144439,"У меня 1 час. Я на ул. Бекетова, 70. Нужна быстрая пробежка по окрестностям.",[]
Q0829,"3 часа. От ул. Ванеева, 50. Хочу дойти до парка Кулибина через дворы.",3.0,56.325213,44.0144439,"3 часа. От ул. Ванеева, 50. Хочу дойти до парка Кулибина через дворы.","[""park""]"
Q0830,"Нахожусь на пр. Гагарина, 200. 2 часа. Что можно посмотреть в Щербинках?",2.0,56.2536426,43.8175953,"Нахожусь на пр. Гагарина, 200. 2 часа. Что можно посмотреть в Щербинках?",[]
Q0831,"1.5 часа. От ул. Артельная, 30. Ищу места для фото в индустриальном стиле.",1.5,56.325213,44.0144439,"1.5 часа. От ул. Артельная, 30. Ищу места для фото в индустриальном стиле.","[""view""]"
Q0832,"2 часа. От ул. Республиканская, 10. Ищу старые двухэтажные 'сталинки'.",2.0,56.325213,44.0144439,"2 часа. От ул. Республиканская, 10. Ищу старые двухэтажные 'сталинки'.",[]
Q0833,У меня 1 час. Я у сквера на ул. Ошарская. Нужна прогулка с заходом в магазин.,1.0,56.325213,44.0144439,У меня 1 час. Я у сквера на ул. Ошарская. Нужна прогулка с заходом в магазин.,"[""park""]"
Q0834,"3 часа. От ул. Полтавская, 1. Хочу исследовать весь район вокруг парка Кулибина.",3.0,56.325213,44.0144439,"3 часа. От ул. Полтавская, 1. Хочу исследовать весь район вокруг парка Кулибина.","[""park""]"
Q0835,"Нахожусь на 56.287, 44.025. 2 часа. Ищу лучшие места для прогулки с собакой.",2.0,56.287,44.025,"56.287,44.025","[""park""]"
Q0836,"1.5 часа. От ул. Козицкого, 10. Ищу тихий сквер для чтения.",1.5,56.325213,44.0144439,"1.5 часа. От ул. Козицкого, 10. Ищу тихий сквер для чтения.","[""park""]"
Q0837,"2 часа. От ул. Шишкова, 1. Ищу смотровую с видом на Оку.",2.0,56.325213,44.0144439,"2 часа. От ул. Шишкова, 1. Ищу смотровую с видом на Оку.",[]
Q0838,"У меня 1 час. Я на ул. Тверская, 5. Просто прогулка по красивым частным домам.",1.0,56.325213,44.0144439,"У меня 1 час. Я на ул. Тверская, 5. Просто прогулка по красивым частным домам.","[""park""]"
Q0839,"3 часа. От ул. Генерала Ивлиева, 20. Ищу современные арт-объекты и скульптуры.",3.0,56.325213,44.0144439,"3 часа. От ул. Генерала Ивлиева, 20. Ищу современные арт-объекты и скульптуры.",[]
Q0840,"Нахожусь на Анкудиновском шоссе, 10. 2 часа. Нужен маршрут по лесопарку.",2.0,,,"Нахожусь на Анкудиновском шоссе, 10. 2 часа. Нужен маршрут по лесопарку.",[]
Q0841,"1.5 часа. От ул. Адмирала Васюнина, 2. Ищу самую большую и интересную детскую площадку.",1.5,56.325213,44.0144439,"1.5 часа. От ул. Адмирала Васюнина, 2. Ищу самую большую и интересную детскую площадку.",[]
Q0842,"2 часа. От ул. Ванеева, 150. Ищу скрытые дворы и проходы.",2.0,56.325213,44.0144439,"2 часа. От ул. Ванеева, 150. Ищу скрытые дворы и проходы.",[]
Q0843,У меня 1 час. Я на пл. Советской у фонтана. Нужна красивая прогулка по скверу.,1.0,56.3240676,44.0005071,У меня 1 час. Я на пл. Советской у фонтана. Нужна красивая прогулка по скверу.,"[""park""]"
Q0844,"3 часа. От ул. Бекетова, 50. Хочу найти все памятники и мемориальные доски на улице.",3.0,56.325213,44.0144439,"3 часа. От ул. Бекетова, 50. Хочу найти все памятники и мемориальные доски на улице.",[]
Q0845,"Нахожусь на пр. Гагарина, 150. 2 часа. Ищу красивые виды на город с высоты.",2.0,56.2536426,43.8175953,"Нахожусь на пр. Гагарина, 150. 2 часа. Ищу красивые виды на город с высоты.",[]
Q0846,"1.5 часа. От ул. Рокоссовского, 2. Ищу уютное кафе с вкусными десертами.",1.5,56.325213,44.0144439,"1.5 часа. От ул. Рокоссовского, 2. Ищу уютное кафе с вкусными десертами.","[""coffee""]"
Q0847,"2 часа. От ул. Кузнечихинская, 10. Ищу следы старой деревни.",2.0,56.325213,44.0144439,"2 часа. От ул. Кузнечихинская, 10. Ищу следы старой деревни.",[]
Q0848,У меня 1 час. Я у 'Евроспара' на ул. Бекетова. Куда сходить после шоппинга?,1.0,56.325213,44.0144439,У меня 1 час. Я у 'Евроспара' на ул. Бекетова. Куда сходить после шоппинга?,[]
Q0849,"3 часа. От ул. Надежды Сусловой, 15. Полный маршрут по Щелоковскому хутору с посещением музея.",3.0,56.325213,44.0144439,"3 часа. От ул. Надежды Сусловой, 15. Полный маршрут по Щелоковскому хутору с посещением музея.","[""museum""]"
Q0850,"Нахожусь на 56.292, 44.012. 2 часа. Ищу сталинскую архитектуру и парки.",2.0,56.292,44.012,"56.292,44.012","[""park""]"
Q0851,"Мне нравятся прогулки на свежеи воздухе и необычные кафе, построй такой маршрут на 5 часов, я нахожусь в парке Швейцария",5.0,,,"Мне нравятся прогулки на свежеи воздухе и необычные кафе, построй такой маршрут на 5 часов, я нахожусь в парке Швейцария","[""coffee"", ""park""]"
Q0852,"Старт от главного входа в парк Швейцария. 4 часа. Хочу обойти весь парк, найти все смотровые и фонтаны.",4.0,,,"Старт от главного входа в парк Швейцария. 4 часа. Хочу обойти весь парк, найти все смотровые и фонтаны.","[""park""]"
Q0853,Я в Щербинках-1. 2 часа. Что тут можно посмотреть кроме панелек? Может есть какой-то парк или вид на реку?,2.0,,,Я в Щербинках-1. 2 часа. Что тут можно посмотреть кроме панелек? Может есть какой-то парк или вид на реку?,"[""park"", ""view""]"
Q0854,"Прогулка на 1.5 часа вдоль проспекта Гагарина, в районе Мызы. Интересует сталинская архитектура.",1.5,56.2667768,43.7706144,"Прогулка на 1.5 часа вдоль проспекта Гагарина, в районе Мызы. Интересует сталинская архитектура.","[""park""]"
Q0855,🏃‍♀️Пробежка на 10 км. Старт от остановки 'Мыза' по парку Швейцария.,,56.3264816,44.0051395,🏃‍♀️Пробежка на 10 км. Старт от остановки 'Мыза' по парку Швейцария.,"[""park""]"
Q0856,Мы приехали в аквапарк 'Океанис' на пр. Гагарина. После него будет 2 часа. Куда сходить погулять рядом?,2.0,56.2536426,43.8175953,Мы приехали в аквапарк 'Океанис' на пр. Гагарина. После него будет 2 часа. Куда сходить погулять рядом?,[]
Q0857,"Нахожусь на 56.241, 43.965 (Щербинки-2). 1.5 часа. Ищу зеленую зону для прогулки.",1.5,56.241,43.965,"56.241,43.965","[""park""]"
Q0858,От ул. Маршала Голованова. 2 часа. Интересуют виды на Оку и тихие дворы.,2.0,56.325213,44.0144439,От ул. Маршала Голованова. 2 часа. Интересуют виды на Оку и тихие дворы.,[]
Q0859,У меня 3 часа. Я у кинотеатра 'Импульс' в Щербинках. Что можно посмотреть в окрестностях?,3.0,,,У меня 3 часа. Я у кинотеатра 'Импульс' в Щербинках. Что можно посмотреть в окрестностях?,[]
Q0860,Старт от ул. Ларина. 2.5 часа. Хочу найти лесопарковую зону для прогулки с собакой.,2.5,56.325213,44.0144439,Старт от ул. Ларина. 2.5 часа. Хочу найти лесопарковую зону для прогулки с собакой.,"[""park""]"
Q0861,"1 час. Я у администрации Приокского района на пр. Гагарина, 148. Нужна быстрая, но красивая прогулка.",1.0,56.2536426,43.8175953,"1 час. Я у администрации Приокского района на пр. Гагарина, 148. Нужна быстрая, но красивая прогулка.","[""park""]"
Q0862,Покажи мне все смотровые площадки в парке 'Швейцария'. Маршрут на 3 часа.,3.0,56.3264816,44.0051395,Покажи мне все смотровые площадки в парке 'Швейцария'. Маршрут на 3 часа.,"[""park""]"
Q0863,Нахожусь на ул. Тропинина. 2 часа. Ищу интересные места для фото в спальном районе.,2.0,56.325213,44.0144439,Нахожусь на ул. Тропинина. 2 часа. Ищу интересные места для фото в спальном районе.,"[""view""]"
Q0864,От ул. 40 лет Победы. 1.5 часа. Просто тихая прогулка по микрорайону.,1.5,56.325213,44.0144439,От ул. 40 лет Победы. 1.5 часа. Просто тихая прогулка по микрорайону.,"[""park""]"
Q0865,2 часа. Я в районе Карповской церкви. Интересует история церкви и окрестностей.,2.0,,,2 часа. Я в районе Карповской церкви. Интересует история церкви и окрестностей.,[]
Q0866,У меня 1 час. Я у рынка 'Приокский' на ул. Петровского. Куда можно сходить после покупок?,1.0,56.325213,44.0144439,У меня 1 час. Я у рынка 'Приокский' на ул. Петровского. Куда можно сходить после покупок?,[]
Q0867,3 часа. От ул. Жукова в Щербинках. Хочу найти все памятники и мемориалы в районе.,3.0,56.325213,44.0144439,3 часа. От ул. Жукова в Щербинках. Хочу найти все памятники и мемориалы в районе.,[]
Q0868,"Нахожусь на 56.265, 43.950. 2 часа. Нужен маршрут для пробежки.",2.0,56.265,43.95,"56.265,43.95",[]
Q0869,1.5 часа. От ул. Горная. Ищу красивые виды на город и реку.,1.5,56.325213,44.0144439,1.5 часа. От ул. Горная. Ищу красивые виды на город и реку.,[]
Q0870,2 часа. От ул. Батумская. Интересуют необычные дворы и детские площадки.,2.0,56.325213,44.0144439,2 часа. От ул. Батумская. Интересуют необычные дворы и детские площадки.,[]
Q0871,"У меня 1 час. Я у ТЦ 'Гагаринский'. Куда можно сходить, кроме магазинов?",1.0,,,"У меня 1 час. Я у ТЦ 'Гагаринский'. Куда можно сходить, кроме магазинов?",[]
Q0872,"Покажи мне 'старые' Щербинки. 3 часа. Двухэтажные дома, старые дворы.",3.0,,,"Покажи мне 'старые' Щербинки. 3 часа. Двухэтажные дома, старые дворы.",[]
Q0873,Нахожусь на ул. Крылова. 2 часа. 'Литературный' маршрут по району.,2.0,56.325213,44.0144439,Нахожусь на ул. Крылова. 2 часа. 'Литературный' маршрут по району.,[]
Q0874,1.5 часа. От ул. Военных Комиссаров. Интересует военная история района.,1.5,56.325213,44.0144439,1.5 часа. От ул. Военных Комиссаров. Интересует военная история района.,[]
Q0875,2 часа. От ул. Кащенко (у больницы). Нужна успокаивающая прогулка по парку.,2.0,56.325213,44.0144439,2 часа. От ул. Кащенко (у больницы). Нужна успокаивающая прогулка по парку.,"[""park""]"
Q0876,У меня 1 час. Я у НИИИС им. Седакова на ул. Тропинина. Что можно посмотреть в обед?,1.0,56.325213,44.0144439,У меня 1 час. Я у НИИИС им. Седакова на ул. Тропинина. Что можно посмотреть в обед?,[]
Q0877,3 часа. От ул. Вятская. Ищу тихие уголки и места для чтения.,3.0,56.325213,44.0144439,3 часа. От ул. Вятская. Ищу тихие уголки и места для чтения.,[]
Q0878,"Нахожусь на 56.250, 43.960. 2 часа. Ищу кофейню с верандой.",2.0,56.25,43.96,"56.25,43.96",[]
Q0879,1.5 часа. От ул. Бонч-Бруевича. Просто прогулка по частному сектору.,1.5,56.325213,44.0144439,1.5 часа. От ул. Бонч-Бруевича. Просто прогулка по частному сектору.,"[""park""]"
Q0880,2 часа. От ул. Пятигорская. Ищу смотровые площадки и красивые виды.,2.0,56.325213,44.0144439,2 часа. От ул. Пятигорская. Ищу смотровые площадки и красивые виды.,[]
Q0881,У меня 1 час. Я у 'Магнита' на пр. Гагарина в Щербинках. Куда сходить за 1 час?,1.0,56.2536426,43.8175953,У меня 1 час. Я у 'Магнита' на пр. Гагарина в Щербинках. Куда сходить за 1 час?,[]
Q0882,"Покажи мне 'зеленый' пояс Приокского района. 4 часа. Парки, скверы, лесополосы.",4.0,,,"Покажи мне 'зеленый' пояс Приокского района. 4 часа. Парки, скверы, лесополосы.","[""park""]"
Q0883,"Нахожусь на ул. Полевая. 2 часа. Ищу места, связанные с сельским прошлым района.",2.0,56.325213,44.0144439,"Нахожусь на ул. Полевая. 2 часа. Ищу места, связанные с сельским прошлым района.",[]
Q0884,1.5 часа. От ул. Радистов. Просто тихая прогулка.,1.5,56.325213,44.0144439,1.5 часа. От ул. Радистов. Просто тихая прогулка.,"[""park""]"
Q0885,2 часа. От ул. Энергетиков. Интересует промышленная архитектура района.,2.0,56.325213,44.0144439,2 часа. От ул. Энергетиков. Интересует промышленная архитектура района.,[]
Q0886,У меня 1 час. Я у школы №131 на ул. Голованова. Куда сходить с ребенком?,1.0,56.325213,44.0144439,У меня 1 час. Я у школы №131 на ул. Голованова. Куда сходить с ребенком?,[]
Q0887,3 часа. От ул. Терешковой. 'Космический' маршрут по Щербинкам.,3.0,56.325213,44.0144439,3 часа. От ул. Терешковой. 'Космический' маршрут по Щербинкам.,[]
Q0888,"Нахожусь на 56.235, 43.975. 2 часа. Ищу стрит-арт и граффити.",2.0,56.235,43.975,"56.235,43.975","[""street_art""]"
Q0889,1.5 часа. От ул. Карбышева. Интересуют военные мемориалы.,1.5,56.325213,44.0144439,1.5 часа. От ул. Карбышева. Интересуют военные мемориалы.,[]
Q0890,2 часа. От ул. Лебедева. Ищу тихие дворы с красивыми клумбами.,2.0,56.325213,44.0144439,2 часа. От ул. Лебедева. Ищу тихие дворы с красивыми клумбами.,[]
Q0891,У меня 1 час. Я у 'Спара' в Щербинках. Нужна быстрая прогулка.,1.0,,,У меня 1 час. Я у 'Спара' в Щербинках. Нужна быстрая прогулка.,"[""park""]"
Q0892,"Покажи мне 'изнанку' парка Швейцария. 3 часа. Не туристические тропы, овраги, дикие места.",3.0,,,"Покажи мне 'изнанку' парка Швейцария. 3 часа. Не туристические тропы, овраги, дикие места.","[""park""]"
Q0893,"Нахожусь на ул. Медицинская, в районе областной больницы. 2 часа. Нужен маршрут для прогулки по парку.",2.0,56.325213,44.0144439,"Нахожусь на ул. Медицинская, в районе областной больницы. 2 часа. Нужен маршрут для прогулки по парку.","[""park""]"
Q0894,1.5 часа. От ул. Окская. Ищу выход к реке и виды на воду.,1.5,56.3270017,43.9834169,1.5 часа. От ул. Окская. Ищу выход к реке и виды на воду.,[]
Q0895,2 часа. От ул. Столетова. Интересует история науки в этом районе.,2.0,56.3270017,43.9834169,2 часа. От ул. Столетова. Интересует история науки в этом районе.,[]
Q0896,У меня 1 час. Я у 'Перекрестка' на пр. Гагарина. Куда сходить?,1.0,56.2536426,43.8175953,У меня 1 час. Я у 'Перекрестка' на пр. Гагарина. Куда сходить?,[]
Q0897,"3 часа. От ул. Щербинки-1. Хочу исследовать весь микрорайон, включая старые и новые части.",3.0,56.3270017,43.9834169,"3 часа. От ул. Щербинки-1. Хочу исследовать весь микрорайон, включая старые и новые части.",[]
Q0898,"Нахожусь на 56.220, 43.980. 2 часа. Нужен маршрут для велопрогулки.",2.0,56.22,43.98,"56.22,43.98",[]
Q0899,1.5 часа. От ул. Арсеньева. Ищу красивые пейзажи для фото.,1.5,56.3270017,43.9834169,1.5 часа. От ул. Арсеньева. Ищу красивые пейзажи для фото.,"[""view""]"
Q0900,2 часа. От ул. Глазунова. Интересует музыкальная история района.,2.0,56.3270017,43.9834169,2 часа. От ул. Глазунова. Интересует музыкальная история района.,[]
Q0901,У меня 1 час. Я у детской поликлиники №1 на ул. Жукова. Нужна короткая прогулка.,1.0,56.3270017,43.9834169,У меня 1 час. Я у детской поликлиники №1 на ул. Жукова. Нужна короткая прогулка.,"[""park""]"
Q0902,Покажи мне все фонтаны в парке 'Швейцария'. 2.5 часа.,2.5,,,Покажи мне все фонтаны в парке 'Швейцария'. 2.5 часа.,"[""park""]"
Q0903,Нахожусь на ул. Дубенки. 2 часа. Ищу старые постройки и историю этого места.,2.0,56.3270017,43.9834169,Нахожусь на ул. Дубенки. 2 часа. Ищу старые постройки и историю этого места.,[]
Q0904,1.5 часа. От ул. Заводская. Интересует промышленное прошлое района.,1.5,56.3270017,43.9834169,1.5 часа. От ул. Заводская. Интересует промышленное прошлое района.,[]
Q0905,2 часа. От ул. Кащенко. Хочу погулять по лесопарку 'Щелоковский хутор'.,2.0,56.3270017,43.9834169,2 часа. От ул. Кащенко. Хочу погулять по лесопарку 'Щелоковский хутор'.,[]
Q0906,У меня 1 час. Я у 'Пятерочки' на ул. Голованова. Куда сходить?,1.0,56.3270017,43.9834169,У меня 1 час. Я у 'Пятерочки' на ул. Голованова. Куда сходить?,[]
Q0907,3 часа. От ул. Корейская. Просто длинная прогулка по району.,3.0,56.3270017,43.9834169,3 часа. От ул. Корейская. Просто длинная прогулка по району.,"[""park""]"
Q0908,"Нахожусь на 56.270, 43.940. 2 часа. Ищу места для пикника.",2.0,56.27,43.94,"56.27,43.94",[]
Q0909,1.5 часа. От ул. Луганская. Тихая прогулка.,1.5,56.3270017,43.9834169,1.5 часа. От ул. Луганская. Тихая прогулка.,"[""park""]"
Q0910,2 часа. От ул. Мызинское шоссе. Интересуют виды на мост и реку.,2.0,56.3270017,43.9834169,2 часа. От ул. Мызинское шоссе. Интересуют виды на мост и реку.,[]
Q0911,У меня 1 час. Я у академии МВД на Анкудиновском шоссе. Что можно посмотреть рядом?,1.0,,,У меня 1 час. Я у академии МВД на Анкудиновском шоссе. Что можно посмотреть рядом?,[]
Q0912,Покажи мне самые красивые аллеи в парке 'Швейцария' осенью. 2 часа.,2.0,,,Покажи мне самые красивые аллеи в парке 'Швейцария' осенью. 2 часа.,"[""park""]"
Q0913,Нахожусь на ул. Нижняя. 2 часа. Ищу спуск к реке.,2.0,56.3270017,43.9834169,Нахожусь на ул. Нижняя. 2 часа. Ищу спуск к реке.,[]
Q0914,1.5 часа. От ул. Охотская. Просто прогулка.,1.5,56.3270017,43.9834169,1.5 часа. От ул. Охотская. Просто прогулка.,"[""park""]"
Q0915,2 часа. От ул. Приокская. Ищу виды на Оку.,2.0,56.3270017,43.9834169,2 часа. От ул. Приокская. Ищу виды на Оку.,[]
Q0916,У меня 1 час. Я у ТЦ 'Щербинки'. Что интересного рядом?,1.0,,,У меня 1 час. Я у ТЦ 'Щербинки'. Что интересного рядом?,[]
Q0917,3 часа. От ул. Садовая (в Щербинках). Ищу остатки старых садов и дач.,3.0,56.3270017,43.9834169,3 часа. От ул. Садовая (в Щербинках). Ищу остатки старых садов и дач.,[]
Q0918,"Нахожусь на 56.225, 43.965. 2 часа. Нужен маршрут для прогулки с коляской.",2.0,56.225,43.965,"56.225,43.965","[""park""]"
